Scode,Coname,Date,Time,Weektime,Tradetm_dum,Tpostnum,Pospostnum,Negpostnum,Neupostnum,Readnum,Commentnum
600547,山东黄金,2022-03-30,15:00-9:00,星期三,0,32,11,2,19,16658,65
600916,中国黄金,2022-03-30,15:00-9:00,星期三,0,17,8,3,6,4597,14
600988,赤峰黄金,2022-03-30,15:00-9:00,星期三,0,54,13,6,35,16457,87
601069,西部黄金,2022-03-30,15:00-9:00,星期三,0,35,11,5,19,6866,39
000975,银泰黄金,2022-03-30,9:00-15:00,星期三,1,7,4,1,2,2387,2
002155,湖南黄金,2022-03-30,9:00-15:00,星期三,1,45,7,8,30,14336,39
600489,中金黄金,2022-03-30,9:00-15:00,星期三,1,54,14,12,28,11775,43
600547,山东黄金,2022-03-30,9:00-15:00,星期三,1,19,6,4,9,7174,15
600916,中国黄金,2022-03-30,9:00-15:00,星期三,1,17,5,2,10,5428,22
600988,赤峰黄金,2022-03-30,9:00-15:00,星期三,1,79,30,10,39,15329,33
601069,西部黄金,2022-03-30,9:00-15:00,星期三,1,69,31,8,30,12121,85
000975,银泰黄金,2022-03-31,15:00-9:00,星期四,0,9,4,1,4,4140,17
002155,湖南黄金,2022-03-31,15:00-9:00,星期四,0,16,7,2,7,6504,57
600489,中金黄金,2022-03-31,15:00-9:00,星期四,0,27,12,1,14,10543,48
600547,山东黄金,2022-03-31,15:00-9:00,星期四,0,13,7,0,6,8144,21
600916,中国黄金,2022-03-31,15:00-9:00,星期四,0,7,2,0,5,2711,19
600988,赤峰黄金,2022-03-31,15:00-9:00,星期四,0,43,12,5,26,16566,94
601069,西部黄金,2022-03-31,15:00-9:00,星期四,0,30,17,1,12,8643,34
000975,银泰黄金,2022-03-31,9:00-15:00,星期四,1,11,2,2,7,5728,19
002155,湖南黄金,2022-03-31,9:00-15:00,星期四,1,70,23,5,42,21430,78
600489,中金黄金,2022-03-31,9:00-15:00,星期四,1,44,11,7,26,15075,93
600547,山东黄金,2022-03-31,9:00-15:00,星期四,1,18,3,2,13,9705,18
600916,中国黄金,2022-03-31,9:00-15:00,星期四,1,10,3,1,6,3531,7
600988,赤峰黄金,2022-03-31,9:00-15:00,星期四,1,36,15,4,17,9670,23
601069,西部黄金,2022-03-31,9:00-15:00,星期四,1,45,17,5,23,10481,79
000975,银泰黄金,2022-04-01,15:00-24:00,星期五,0,3,1,0,2,1930,1
002155,湖南黄金,2022-04-01,15:00-24:00,星期五,0,6,2,0,4,4392,8
600489,中金黄金,2022-04-01,15:00-24:00,星期五,0,4,2,0,2,2521,6
600547,山东黄金,2022-04-01,15:00-24:00,星期五,0,6,3,0,3,6403,15
600916,中国黄金,2022-04-01,15:00-24:00,星期五,0,6,3,1,2,3174,11
600988,赤峰黄金,2022-04-01,15:00-24:00,星期五,0,14,8,1,5,8671,18
601069,西部黄金,2022-04-01,15:00-24:00,星期五,0,15,4,0,11,6308,28
000975,银泰黄金,2022-04-01,15:00-9:00,星期五,0,7,1,2,4,3319,27
002155,湖南黄金,2022-04-01,15:00-9:00,星期五,0,35,7,2,26,14463,51
600489,中金黄金,2022-04-01,15:00-9:00,星期五,0,23,5,1,17,7848,38
600547,山东黄金,2022-04-01,15:00-9:00,星期五,0,10,4,0,6,7185,30
600916,中国黄金,2022-04-01,15:00-9:00,星期五,0,7,3,1,3,2304,12
600988,赤峰黄金,2022-04-01,15:00-9:00,星期五,0,41,19,0,22,26194,186
601069,西部黄金,2022-04-01,15:00-9:00,星期五,0,24,3,3,18,8186,45
000975,银泰黄金,2022-04-01,9:00-15:00,星期五,1,9,3,2,4,4997,16
002155,湖南黄金,2022-04-01,9:00-15:00,星期五,1,34,6,1,27,14707,58
600489,中金黄金,2022-04-01,9:00-15:00,星期五,1,66,19,4,43,21719,57
600547,山东黄金,2022-04-01,9:00-15:00,星期五,1,20,7,3,10,8489,16
600916,中国黄金,2022-04-01,9:00-15:00,星期五,1,29,5,8,16,9971,44
600988,赤峰黄金,2022-04-01,9:00-15:00,星期五,1,27,12,2,13,12268,16
601069,西部黄金,2022-04-01,9:00-15:00,星期五,1,41,14,4,23,13256,67
000975,银泰黄金,2022-04-02,0:00-24:00,星期六,0,3,3,0,0,1982,2
002155,湖南黄金,2022-04-02,0:00-24:00,星期六,0,7,4,0,3,6742,28
600489,中金黄金,2022-04-02,0:00-24:00,星期六,0,6,2,2,2,5412,9
600547,山东黄金,2022-04-02,0:00-24:00,星期六,0,6,3,0,3,9823,38
600916,中国黄金,2022-04-02,0:00-24:00,星期六,0,1,1,0,0,268,0
600988,赤峰黄金,2022-04-02,0:00-24:00,星期六,0,4,1,0,3,2225,4
601069,西部黄金,2022-04-02,0:00-24:00,星期六,0,8,3,0,5,4508,20
002155,湖南黄金,2022-04-03,0:00-24:00,星期日,0,4,2,0,2,4674,18
600489,中金黄金,2022-04-03,0:00-24:00,星期日,0,7,1,1,5,4118,8
600547,山东黄金,2022-04-03,0:00-24:00,星期日,0,5,4,0,1,4407,6
600988,赤峰黄金,2022-04-03,0:00-24:00,星期日,0,6,0,0,6,7732,31
601069,西部黄金,2022-04-03,0:00-24:00,星期日,0,4,0,2,2,2127,7
002155,湖南黄金,2022-04-04,9:00-15:00,星期一,1,1,0,0,1,495,0
600489,中金黄金,2022-04-04,9:00-15:00,星期一,1,5,0,1,4,4641,12
600547,山东黄金,2022-04-04,9:00-15:00,星期一,1,1,1,0,0,556,0
600916,中国黄金,2022-04-04,9:00-15:00,星期一,1,1,0,0,1,281,0
600988,赤峰黄金,2022-04-04,9:00-15:00,星期一,1,4,2,0,2,2197,6
601069,西部黄金,2022-04-04,9:00-15:00,星期一,1,2,1,0,1,1030,2
000975,银泰黄金,2022-04-05,15:00-9:00,星期二,0,1,1,0,0,810,2
002155,湖南黄金,2022-04-05,15:00-9:00,星期二,0,1,0,0,1,2243,5
600489,中金黄金,2022-04-05,15:00-9:00,星期二,0,2,2,0,0,1355,0
600547,山东黄金,2022-04-05,15:00-9:00,星期二,0,4,0,0,4,3668,10
600916,中国黄金,2022-04-05,15:00-9:00,星期二,0,1,1,0,0,1009,2
600988,赤峰黄金,2022-04-05,15:00-9:00,星期二,0,5,3,0,2,2123,3
601069,西部黄金,2022-04-05,15:00-9:00,星期二,0,1,1,0,0,1945,17
000975,银泰黄金,2022-04-05,9:00-15:00,星期二,1,2,1,1,0,1123,1
002155,湖南黄金,2022-04-05,9:00-15:00,星期二,1,1,1,0,0,440,0
600489,中金黄金,2022-04-05,9:00-15:00,星期二,1,6,1,0,5,4770,16
600547,山东黄金,2022-04-05,9:00-15:00,星期二,1,2,2,0,0,830,0
600988,赤峰黄金,2022-04-05,9:00-15:00,星期二,1,4,0,0,4,1221,0
601069,西部黄金,2022-04-05,9:00-15:00,星期二,1,1,1,0,0,339,0
000975,银泰黄金,2022-04-06,15:00-9:00,星期三,0,4,3,0,1,1800,2
002155,湖南黄金,2022-04-06,15:00-9:00,星期三,0,4,2,0,2,1604,2
600489,中金黄金,2022-04-06,15:00-9:00,星期三,0,6,2,1,3,2853,17
600547,山东黄金,2022-04-06,15:00-9:00,星期三,0,6,1,1,4,5569,8
600916,中国黄金,2022-04-06,15:00-9:00,星期三,0,2,2,0,0,1136,2
600988,赤峰黄金,2022-04-06,15:00-9:00,星期三,0,6,1,0,5,3431,9
601069,西部黄金,2022-04-06,15:00-9:00,星期三,0,6,2,0,4,1837,3
000975,银泰黄金,2022-04-06,9:00-15:00,星期三,1,14,4,2,8,4743,13
002155,湖南黄金,2022-04-06,9:00-15:00,星期三,1,15,5,2,8,4743,16
600489,中金黄金,2022-04-06,9:00-15:00,星期三,1,48,15,3,30,16083,55
600547,山东黄金,2022-04-06,9:00-15:00,星期三,1,28,10,4,14,8889,24
600916,中国黄金,2022-04-06,9:00-15:00,星期三,1,18,10,0,8,6118,42
600988,赤峰黄金,2022-04-06,9:00-15:00,星期三,1,29,9,2,18,7549,25
601069,西部黄金,2022-04-06,9:00-15:00,星期三,1,17,5,2,10,4324,14
000975,银泰黄金,2022-04-07,15:00-9:00,星期四,0,11,7,0,4,4775,23
002155,湖南黄金,2022-04-07,15:00-9:00,星期四,0,11,2,1,8,6717,29
600489,中金黄金,2022-04-07,15:00-9:00,星期四,0,12,6,2,4,4535,24
600547,山东黄金,2022-04-07,15:00-9:00,星期四,0,16,4,1,11,8960,30
600916,中国黄金,2022-04-07,15:00-9:00,星期四,0,26,9,5,12,5834,17
600988,赤峰黄金,2022-04-07,15:00-9:00,星期四,0,19,8,2,9,8545,48
601069,西部黄金,2022-04-07,15:00-9:00,星期四,0,44,24,1,19,15481,79
000975,银泰黄金,2022-04-07,9:00-15:00,星期四,1,8,1,3,4,2828,9
002155,湖南黄金,2022-04-07,9:00-15:00,星期四,1,34,11,1,22,12192,64
600489,中金黄金,2022-04-07,9:00-15:00,星期四,1,49,7,13,29,10830,36
600547,山东黄金,2022-04-07,9:00-15:00,星期四,1,14,4,2,8,3984,10
600916,中国黄金,2022-04-07,9:00-15:00,星期四,1,35,16,3,16,7751,38
600988,赤峰黄金,2022-04-07,9:00-15:00,星期四,1,43,20,4,19,12680,84
601069,西部黄金,2022-04-07,9:00-15:00,星期四,1,15,4,3,8,3233,14
000975,银泰黄金,2022-04-08,15:00-24:00,星期五,0,63,37,0,26,29733,95
002155,湖南黄金,2022-04-08,15:00-24:00,星期五,0,11,3,1,7,7807,57
600489,中金黄金,2022-04-08,15:00-24:00,星期五,0,16,5,1,10,14464,56
600547,山东黄金,2022-04-08,15:00-24:00,星期五,0,16,5,1,10,10296,47
600916,中国黄金,2022-04-08,15:00-24:00,星期五,0,3,1,0,2,1172,3
600988,赤峰黄金,2022-04-08,15:00-24:00,星期五,0,51,19,5,27,20384,73
601069,西部黄金,2022-04-08,15:00-24:00,星期五,0,19,12,0,7,6893,46
000975,银泰黄金,2022-04-08,15:00-9:00,星期五,0,6,3,0,3,3969,16
002155,湖南黄金,2022-04-08,15:00-9:00,星期五,0,17,4,1,12,6893,58
600489,中金黄金,2022-04-08,15:00-9:00,星期五,0,32,11,2,19,16691,144
600547,山东黄金,2022-04-08,15:00-9:00,星期五,0,13,6,0,7,5756,32
600916,中国黄金,2022-04-08,15:00-9:00,星期五,0,10,4,0,6,2952,14
600988,赤峰黄金,2022-04-08,15:00-9:00,星期五,0,21,6,2,13,5682,12
601069,西部黄金,2022-04-08,15:00-9:00,星期五,0,18,7,1,10,4381,13
000975,银泰黄金,2022-04-08,9:00-15:00,星期五,1,58,14,11,33,18518,35
002155,湖南黄金,2022-04-08,9:00-15:00,星期五,1,79,30,7,42,23041,74
600489,中金黄金,2022-04-08,9:00-15:00,星期五,1,81,29,2,50,26398,93
600547,山东黄金,2022-04-08,9:00-15:00,星期五,1,96,40,7,49,33599,182
600916,中国黄金,2022-04-08,9:00-15:00,星期五,1,37,21,0,16,8918,31
600988,赤峰黄金,2022-04-08,9:00-15:00,星期五,1,196,73,18,105,48630,229
601069,西部黄金,2022-04-08,9:00-15:00,星期五,1,74,33,6,35,15012,54
000975,银泰黄金,2022-04-09,0:00-24:00,星期六,0,18,6,1,11,9498,25
002155,湖南黄金,2022-04-09,0:00-24:00,星期六,0,9,2,1,6,6913,18
600489,中金黄金,2022-04-09,0:00-24:00,星期六,0,21,7,2,12,10918,18
600547,山东黄金,2022-04-09,0:00-24:00,星期六,0,17,7,1,9,12450,31
600916,中国黄金,2022-04-09,0:00-24:00,星期六,0,2,1,0,1,1534,10
600988,赤峰黄金,2022-04-09,0:00-24:00,星期六,0,27,7,0,20,13585,40
601069,西部黄金,2022-04-09,0:00-24:00,星期六,0,7,1,1,5,2663,9
000975,银泰黄金,2022-04-10,0:00-24:00,星期日,0,15,2,1,12,7619,21
002155,湖南黄金,2022-04-10,0:00-24:00,星期日,0,3,3,0,0,1507,4
600489,中金黄金,2022-04-10,0:00-24:00,星期日,0,10,6,0,4,5645,18
600547,山东黄金,2022-04-10,0:00-24:00,星期日,0,13,7,1,5,14391,96
600916,中国黄金,2022-04-10,0:00-24:00,星期日,0,35,28,2,5,8507,13
600988,赤峰黄金,2022-04-10,0:00-24:00,星期日,0,41,9,3,29,17825,35
601069,西部黄金,2022-04-10,0:00-24:00,星期日,0,17,7,0,10,6634,24
000975,银泰黄金,2022-04-11,0:00-9:00,星期一,0,7,2,0,5,2649,6
002155,湖南黄金,2022-04-11,0:00-9:00,星期一,0,2,0,0,2,838,3
600489,中金黄金,2022-04-11,0:00-9:00,星期一,0,3,1,1,1,739,0
600547,山东黄金,2022-04-11,0:00-9:00,星期一,0,4,3,0,1,2189,2
600916,中国黄金,2022-04-11,0:00-9:00,星期一,0,1,1,0,0,503,2
600988,赤峰黄金,2022-04-11,0:00-9:00,星期一,0,8,2,1,5,2466,13
601069,西部黄金,2022-04-11,0:00-9:00,星期一,0,2,1,1,0,444,4
000975,银泰黄金,2022-04-11,9:00-15:00,星期一,1,28,11,1,16,11706,30
002155,湖南黄金,2022-04-11,9:00-15:00,星期一,1,98,34,7,57,24452,106
600489,中金黄金,2022-04-11,9:00-15:00,星期一,1,58,13,9,36,15862,51
600547,山东黄金,2022-04-11,9:00-15:00,星期一,1,54,15,5,34,14846,65
600916,中国黄金,2022-04-11,9:00-15:00,星期一,1,30,6,3,21,6297,24
600988,赤峰黄金,2022-04-11,9:00-15:00,星期一,1,96,46,3,47,21178,84
601069,西部黄金,2022-04-11,9:00-15:00,星期一,1,53,23,6,24,10880,63
000975,银泰黄金,2022-04-12,15:00-9:00,星期二,0,14,4,2,8,7607,18
002155,湖南黄金,2022-04-12,15:00-9:00,星期二,0,39,14,1,24,15833,79
600489,中金黄金,2022-04-12,15:00-9:00,星期二,0,33,9,5,19,11731,68
600547,山东黄金,2022-04-12,15:00-9:00,星期二,0,41,16,5,20,23135,77
600916,中国黄金,2022-04-12,15:00-9:00,星期二,0,10,2,0,8,2264,6
600988,赤峰黄金,2022-04-12,15:00-9:00,星期二,0,60,25,6,29,24950,117
601069,西部黄金,2022-04-12,15:00-9:00,星期二,0,27,5,3,19,7653,55
000975,银泰黄金,2022-04-12,9:00-15:00,星期二,1,18,7,4,7,5089,2
002155,湖南黄金,2022-04-12,9:00-15:00,星期二,1,60,30,3,27,14847,53
600489,中金黄金,2022-04-12,9:00-15:00,星期二,1,29,6,9,14,7772,41
600547,山东黄金,2022-04-12,9:00-15:00,星期二,1,19,8,1,10,4747,13
600916,中国黄金,2022-04-12,9:00-15:00,星期二,1,50,8,9,33,9847,40
600988,赤峰黄金,2022-04-12,9:00-15:00,星期二,1,62,27,3,32,17363,127
601069,西部黄金,2022-04-12,9:00-15:00,星期二,1,66,27,3,36,12588,92
000975,银泰黄金,2022-04-13,15:00-9:00,星期三,0,12,6,1,5,9460,20
002155,湖南黄金,2022-04-13,15:00-9:00,星期三,0,34,10,3,21,10600,72
600489,中金黄金,2022-04-13,15:00-9:00,星期三,0,19,4,2,13,6009,25
600547,山东黄金,2022-04-13,15:00-9:00,星期三,0,19,9,0,10,11160,81
600916,中国黄金,2022-04-13,15:00-9:00,星期三,0,8,2,1,5,2339,8
600988,赤峰黄金,2022-04-13,15:00-9:00,星期三,0,54,27,5,22,16834,94
601069,西部黄金,2022-04-13,15:00-9:00,星期三,0,28,10,2,16,7523,57
000975,银泰黄金,2022-04-13,9:00-15:00,星期三,1,25,8,6,11,9485,19
002155,湖南黄金,2022-04-13,9:00-15:00,星期三,1,72,29,9,34,16010,68
600489,中金黄金,2022-04-13,9:00-15:00,星期三,1,64,21,8,35,21708,143
600547,山东黄金,2022-04-13,9:00-15:00,星期三,1,66,19,18,29,13449,49
600916,中国黄金,2022-04-13,9:00-15:00,星期三,1,36,12,4,20,9185,30
600988,赤峰黄金,2022-04-13,9:00-15:00,星期三,1,72,36,7,29,17734,90
601069,西部黄金,2022-04-13,9:00-15:00,星期三,1,50,15,6,29,8616,43
000975,银泰黄金,2022-04-14,15:00-9:00,星期四,0,11,5,0,6,4377,16
002155,湖南黄金,2022-04-14,15:00-9:00,星期四,0,25,10,3,12,10835,47
600489,中金黄金,2022-04-14,15:00-9:00,星期四,0,30,8,5,17,16615,80
600547,山东黄金,2022-04-14,15:00-9:00,星期四,0,31,15,2,14,10879,67
600916,中国黄金,2022-04-14,15:00-9:00,星期四,0,20,11,1,8,4667,7
600988,赤峰黄金,2022-04-14,15:00-9:00,星期四,0,60,18,6,36,34742,186
601069,西部黄金,2022-04-14,15:00-9:00,星期四,0,24,10,1,13,5850,54
000975,银泰黄金,2022-04-14,9:00-15:00,星期四,1,15,5,4,6,5910,17
002155,湖南黄金,2022-04-14,9:00-15:00,星期四,1,73,27,9,37,16020,106
600489,中金黄金,2022-04-14,9:00-15:00,星期四,1,32,10,2,20,9624,63
600547,山东黄金,2022-04-14,9:00-15:00,星期四,1,51,10,8,33,13798,68
600916,中国黄金,2022-04-14,9:00-15:00,星期四,1,16,3,4,9,3715,26
600988,赤峰黄金,2022-04-14,9:00-15:00,星期四,1,98,27,11,60,19875,86
601069,西部黄金,2022-04-14,9:00-15:00,星期四,1,72,25,7,40,11298,67
000975,银泰黄金,2022-04-15,15:00-24:00,星期五,0,2,1,0,1,1481,4
002155,湖南黄金,2022-04-15,15:00-24:00,星期五,0,11,2,2,7,4689,13
600489,中金黄金,2022-04-15,15:00-24:00,星期五,0,14,4,4,6,5264,18
600547,山东黄金,2022-04-15,15:00-24:00,星期五,0,12,0,2,10,4181,14
600916,中国黄金,2022-04-15,15:00-24:00,星期五,0,10,5,1,4,3254,8
600988,赤峰黄金,2022-04-15,15:00-24:00,星期五,0,21,10,2,9,11282,38
601069,西部黄金,2022-04-15,15:00-24:00,星期五,0,19,4,3,12,6740,47
000975,银泰黄金,2022-04-15,15:00-9:00,星期五,0,11,1,0,10,4064,11
002155,湖南黄金,2022-04-15,15:00-9:00,星期五,0,15,6,0,9,5064,22
600489,中金黄金,2022-04-15,15:00-9:00,星期五,0,15,3,2,10,5093,22
600547,山东黄金,2022-04-15,15:00-9:00,星期五,0,15,5,1,9,6478,19
600916,中国黄金,2022-04-15,15:00-9:00,星期五,0,17,13,0,4,15349,30
600988,赤峰黄金,2022-04-15,15:00-9:00,星期五,0,55,19,6,30,24276,172
601069,西部黄金,2022-04-15,15:00-9:00,星期五,0,28,6,3,19,9703,83
000975,银泰黄金,2022-04-15,9:00-15:00,星期五,1,2,1,0,1,1047,5
002155,湖南黄金,2022-04-15,9:00-15:00,星期五,1,51,10,11,30,18311,76
600489,中金黄金,2022-04-15,9:00-15:00,星期五,1,36,9,5,22,10603,46
600547,山东黄金,2022-04-15,9:00-15:00,星期五,1,57,16,12,29,22190,51
600916,中国黄金,2022-04-15,9:00-15:00,星期五,1,36,7,6,23,7741,5
600988,赤峰黄金,2022-04-15,9:00-15:00,星期五,1,77,23,12,42,16380,51
601069,西部黄金,2022-04-15,9:00-15:00,星期五,1,116,25,13,78,26997,156
000975,银泰黄金,2022-04-16,0:00-24:00,星期六,0,1,1,0,0,881,2
002155,湖南黄金,2022-04-16,0:00-24:00,星期六,0,13,7,0,6,10012,49
600489,中金黄金,2022-04-16,0:00-24:00,星期六,0,6,2,0,4,5442,22
600547,山东黄金,2022-04-16,0:00-24:00,星期六,0,7,1,1,5,4728,13
600916,中国黄金,2022-04-16,0:00-24:00,星期六,0,4,2,0,2,1678,5
600988,赤峰黄金,2022-04-16,0:00-24:00,星期六,0,8,5,0,3,4695,11
601069,西部黄金,2022-04-16,0:00-24:00,星期六,0,15,5,2,8,7426,38
000975,银泰黄金,2022-04-17,0:00-24:00,星期日,0,1,0,0,1,391,0
002155,湖南黄金,2022-04-17,0:00-24:00,星期日,0,8,1,0,7,3734,16
600489,中金黄金,2022-04-17,0:00-24:00,星期日,0,5,1,1,3,2467,10
600547,山东黄金,2022-04-17,0:00-24:00,星期日,0,9,5,1,3,5087,14
600916,中国黄金,2022-04-17,0:00-24:00,星期日,0,6,2,0,4,2177,7
600988,赤峰黄金,2022-04-17,0:00-24:00,星期日,0,10,4,1,5,3818,10
601069,西部黄金,2022-04-17,0:00-24:00,星期日,0,11,6,0,5,6101,23
000975,银泰黄金,2022-04-18,0:00-9:00,星期一,0,2,1,0,1,605,0
002155,湖南黄金,2022-04-18,0:00-9:00,星期一,0,5,3,1,1,1835,7
600489,中金黄金,2022-04-18,0:00-9:00,星期一,0,3,0,0,3,1043,15
600547,山东黄金,2022-04-18,0:00-9:00,星期一,0,4,1,1,2,1578,7
600988,赤峰黄金,2022-04-18,0:00-9:00,星期一,0,13,6,0,7,4465,55
601069,西部黄金,2022-04-18,0:00-9:00,星期一,0,6,2,0,4,1884,12
000975,银泰黄金,2022-04-18,9:00-15:00,星期一,1,5,1,1,3,2891,3
002155,湖南黄金,2022-04-18,9:00-15:00,星期一,1,50,26,0,24,12293,50
600489,中金黄金,2022-04-18,9:00-15:00,星期一,1,47,13,6,28,11863,55
600547,山东黄金,2022-04-18,9:00-15:00,星期一,1,29,6,4,19,8005,19
600916,中国黄金,2022-04-18,9:00-15:00,星期一,1,22,11,0,11,5666,24
600988,赤峰黄金,2022-04-18,9:00-15:00,星期一,1,63,37,0,26,17077,69
601069,西部黄金,2022-04-18,9:00-15:00,星期一,1,36,12,2,22,7509,40
000975,银泰黄金,2022-04-19,15:00-9:00,星期二,0,5,2,0,3,1612,1
002155,湖南黄金,2022-04-19,15:00-9:00,星期二,0,33,11,2,20,10390,48
600489,中金黄金,2022-04-19,15:00-9:00,星期二,0,21,6,5,10,8271,37
600547,山东黄金,2022-04-19,15:00-9:00,星期二,0,17,7,0,10,9007,21
600916,中国黄金,2022-04-19,15:00-9:00,星期二,0,5,3,0,2,2068,5
600988,赤峰黄金,2022-04-19,15:00-9:00,星期二,0,34,17,3,14,11773,67
601069,西部黄金,2022-04-19,15:00-9:00,星期二,0,23,10,2,11,6014,50
000975,银泰黄金,2022-04-19,9:00-15:00,星期二,1,11,4,2,5,3722,16
002155,湖南黄金,2022-04-19,9:00-15:00,星期二,1,54,18,1,35,13056,63
600489,中金黄金,2022-04-19,9:00-15:00,星期二,1,25,8,5,12,6990,36
600547,山东黄金,2022-04-19,9:00-15:00,星期二,1,19,4,2,13,6211,24
600916,中国黄金,2022-04-19,9:00-15:00,星期二,1,31,9,3,19,9751,46
600988,赤峰黄金,2022-04-19,9:00-15:00,星期二,1,70,42,6,22,11635,51
601069,西部黄金,2022-04-19,9:00-15:00,星期二,1,33,13,0,20,5779,32
000975,银泰黄金,2022-04-20,15:00-9:00,星期三,0,9,2,1,6,7696,48
002155,湖南黄金,2022-04-20,15:00-9:00,星期三,0,24,9,2,13,8672,50
600489,中金黄金,2022-04-20,15:00-9:00,星期三,0,32,10,6,16,7777,52
600547,山东黄金,2022-04-20,15:00-9:00,星期三,0,30,9,2,19,11124,28
600916,中国黄金,2022-04-20,15:00-9:00,星期三,0,7,5,2,0,2520,18
600988,赤峰黄金,2022-04-20,15:00-9:00,星期三,0,58,18,5,35,16949,160
601069,西部黄金,2022-04-20,15:00-9:00,星期三,0,36,8,2,26,6157,50
000975,银泰黄金,2022-04-20,9:00-15:00,星期三,1,14,4,4,6,3982,5
002155,湖南黄金,2022-04-20,9:00-15:00,星期三,1,95,26,8,61,23457,93
600489,中金黄金,2022-04-20,9:00-15:00,星期三,1,76,27,12,37,19582,119
600547,山东黄金,2022-04-20,9:00-15:00,星期三,1,49,9,6,34,16728,63
600916,中国黄金,2022-04-20,9:00-15:00,星期三,1,12,3,3,6,2825,13
600988,赤峰黄金,2022-04-20,9:00-15:00,星期三,1,101,35,11,55,20851,75
601069,西部黄金,2022-04-20,9:00-15:00,星期三,1,63,16,8,39,10270,56
000975,银泰黄金,2022-04-21,15:00-9:00,星期四,0,9,4,0,5,3071,4
002155,湖南黄金,2022-04-21,15:00-9:00,星期四,0,40,10,4,26,12280,83
600489,中金黄金,2022-04-21,15:00-9:00,星期四,0,116,56,8,52,46429,206
600547,山东黄金,2022-04-21,15:00-9:00,星期四,0,17,5,1,11,6278,18
600916,中国黄金,2022-04-21,15:00-9:00,星期四,0,10,4,0,6,3295,21
600988,赤峰黄金,2022-04-21,15:00-9:00,星期四,0,29,13,4,12,10203,34
601069,西部黄金,2022-04-21,15:00-9:00,星期四,0,37,7,7,23,11339,106
000975,银泰黄金,2022-04-21,9:00-15:00,星期四,1,14,3,2,9,5052,16
002155,湖南黄金,2022-04-21,9:00-15:00,星期四,1,90,17,13,60,22467,99
600489,中金黄金,2022-04-21,9:00-15:00,星期四,1,82,17,12,53,20007,89
600547,山东黄金,2022-04-21,9:00-15:00,星期四,1,42,9,5,28,14124,70
600916,中国黄金,2022-04-21,9:00-15:00,星期四,1,29,4,7,18,7343,37
600988,赤峰黄金,2022-04-21,9:00-15:00,星期四,1,74,21,13,40,18310,136
601069,西部黄金,2022-04-21,9:00-15:00,星期四,1,74,9,18,47,12769,77
000975,银泰黄金,2022-04-22,15:00-24:00,星期五,0,6,2,0,4,2978,11
002155,湖南黄金,2022-04-22,15:00-24:00,星期五,0,12,5,0,7,6305,49
600489,中金黄金,2022-04-22,15:00-24:00,星期五,0,13,3,3,7,6738,55
600547,山东黄金,2022-04-22,15:00-24:00,星期五,0,6,5,0,1,4865,11
600916,中国黄金,2022-04-22,15:00-24:00,星期五,0,9,5,0,4,3170,10
600988,赤峰黄金,2022-04-22,15:00-24:00,星期五,0,13,6,0,7,6928,36
601069,西部黄金,2022-04-22,15:00-24:00,星期五,0,17,3,4,10,6462,58
000975,银泰黄金,2022-04-22,15:00-9:00,星期五,0,6,3,2,1,1460,0
002155,湖南黄金,2022-04-22,15:00-9:00,星期五,0,44,15,4,25,20276,108
600489,中金黄金,2022-04-22,15:00-9:00,星期五,0,28,7,5,16,9082,50
600547,山东黄金,2022-04-22,15:00-9:00,星期五,0,16,1,3,12,5866,26
600916,中国黄金,2022-04-22,15:00-9:00,星期五,0,18,7,1,10,5868,32
600988,赤峰黄金,2022-04-22,15:00-9:00,星期五,0,19,5,2,12,6760,34
601069,西部黄金,2022-04-22,15:00-9:00,星期五,0,38,11,5,22,8641,66
000975,银泰黄金,2022-04-22,9:00-15:00,星期五,1,7,2,1,4,4197,11
002155,湖南黄金,2022-04-22,9:00-15:00,星期五,1,75,22,10,43,23211,109
600489,中金黄金,2022-04-22,9:00-15:00,星期五,1,76,20,10,46,20593,121
